City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,fairbanks,64.8378,-147.7164,39.31,77,88,1.32,US,1635033532
288,makakilo city,21.3469,-158.0858,80.29,66,7,16.58,US,1635033780
289,vestmannaeyjar,63.4427,-20.2734,47.35,83,100,15.19,IS,1635033784
290,bengkulu,-3.8004,102.2655,77.23,86,90,2.55,ID,1635033787
291,flinders,-34.5833,150.8552,71.8,64,70,7.0,AU,1635033789
292,sabzevar,36.2126,57.6819,52.7,20,0,4.12,IR,1635033791
293,adrar,20.5022,-10.0711,82.89,16,35,7.34,MR,1635033794
294,hamilton,39.1834,-84.5333,56.98,83,100,1.36,US,1635033567
295,avera,33.194,-82.5271,65.71,54,0,3.6,US,1635033802
296,soledade,-28.8183,-52.5103,56.12,97,100,1.95,BR,1635033805
297,oksfjord,70.2396,22.3479,31.12,92,100,6.24,NO,1635033807
298,ixtapa,20.7,-105.2,85.23,79,75,8.05,MX,1635033809
299,kieta,-6.2167,155.6333,84.65,71,49,5.79,PG,1635033814
300,egvekinot,66.3167,-179.1667,11.84,84,100,5.91,RU,1635033816
301,muros,42.7762,-9.0603,57.83,95,3,5.14,ES,1635033818
302,berbera,10.4396,45.0143,82.47,61,34,7.61,SO,1635033820
303,narsaq,60.9167,-46.05,34.02,57,60,5.12,GL,1635033823
304,berlevag,70.8578,29.0864,36.1,65,100,24.58,NO,1635033827
305,sabang,5.8933,95.3214,80.89,76,97,2.39,ID,1635033829
306,kenai,60.5544,-151.2583,47.03,65,20,18.41,US,1635033832
307,srednekolymsk,67.45,153.6833,-6.57,92,37,4.68,RU,1635033834
308,pierre,44.3683,-100.351,52.05,54,90,5.99,US,1635033838
309,mantua,45.1667,10.7833,57.74,78,36,8.99,IT,1635033841
310,warmbad,-28.45,18.7333,53.64,59,0,7.4,NA,1635033843
311,kozhva,65.1073,57.0459,24.58,91,21,7.2,RU,1635033845
312,taoudenni,22.6783,-3.9836,83.03,20,0,8.14,ML,1635033848
313,bredasdorp,-34.5322,20.0403,48.27,76,24,2.06,ZA,1635033850
314,jumla,29.2747,82.1838,44.98,82,1,4.72,NP,1635033852
315,maua,-23.6678,-46.4614,82.69,56,75,8.21,BR,1635033570
316,saint george,37.1041,-113.5841,74.62,26,1,1.01,US,1635033857
317,fairlie,55.756,-4.8556,55.11,91,100,8.01,GB,1635033859
318,tegh,39.5579,46.4772,45.59,49,0,5.35,AM,1635033861
319,tautira,-17.7333,-149.15,80.62,84,100,17.85,PF,1635033753
320,ulaanbaatar,47.9077,106.8832,32.74,42,68,0.98,MN,1635033866
321,tual,-5.6667,132.75,84.02,74,88,14.23,ID,1635033868
322,poum,-20.2333,164.0167,74.21,78,5,7.4,NC,1635033870
323,kemijarvi,66.7131,27.4306,16.81,95,46,3.96,FI,1635033873
324,esso,55.9333,158.7,28.24,93,99,4.14,RU,1635033875
325,mazatlan,23.2167,-106.4167,86.02,84,1,4.0,MX,1635033796
326,tomatlan,19.9333,-105.25,79.2,91,88,4.81,MX,1635033885
327,isangel,-19.55,169.2667,80.71,78,75,9.22,VU,1635033888
328,mehamn,71.0357,27.8492,35.89,66,100,22.39,NO,1635033890
329,vila velha,-20.3297,-40.2925,73.35,88,75,9.22,BR,1635033892
330,micheweni,-4.9667,39.8333,75.88,80,21,4.27,TZ,1635033895
331,saint-augustin,51.226,-58.6502,40.64,92,100,14.85,CA,1635033897
332,irbeyskoye,55.6428,95.4522,41.88,62,100,19.44,RU,1635033899
333,jacobina,-11.1806,-40.5183,72.97,85,59,2.55,BR,1635033901
334,iqaluit,63.7506,-68.5145,31.73,80,90,11.01,CA,1635033904
335,kidal,18.4411,1.4078,86.81,30,48,2.75,ML,1635033907
336,zanjan,36.6736,48.4787,47.05,48,7,1.23,IR,1635033909
337,half moon bay,37.4636,-122.4286,68.7,71,90,1.01,US,1635033616
338,angoche,-16.2325,39.9086,73.58,83,30,9.93,MZ,1635033913
339,baruun-urt,46.6806,113.2792,33.84,43,21,7.65,MN,1635033916
340,najran,17.4924,44.1277,63.05,31,8,1.32,SA,1635033918
341,lebanon,36.2081,-86.2911,64.96,68,90,0.0,US,1635033684
342,anadyr,64.75,177.4833,0.1,84,40,8.01,RU,1635033924
343,maceio,-9.6658,-35.7353,79.54,82,29,14.16,BR,1635033751
344,red bank,40.3471,-74.0643,59.86,79,90,1.01,US,1635033929
345,tahta,26.7693,31.5021,69.3,51,2,10.36,EG,1635033931
346,flin flon,54.7682,-101.865,38.32,72,100,10.09,CA,1635033933
347,belogorsk,50.9158,128.4611,40.21,74,10,3.71,RU,1635033938
348,sfantu gheorghe,45.8667,25.7833,44.92,66,77,5.46,RO,1635033940
349,atikokan,48.7555,-91.6216,35.74,74,99,4.0,CA,1635033942
350,anchorage,61.2181,-149.9003,47.86,75,20,3.0,US,1635033901
351,udachnyy,66.4167,112.4,26.08,93,84,20.85,RU,1635033947
352,awjilah,29.1081,21.2869,71.08,37,25,12.01,LY,1635033951
353,clyde river,70.4692,-68.5914,18.77,81,95,14.05,CA,1635033953
354,katherine,-14.4667,132.2667,86.32,54,5,9.22,AU,1635033955
355,tygda,53.1167,126.3333,37.15,78,12,4.07,RU,1635033958
356,bani walid,31.7566,13.9942,76.1,42,99,8.08,LY,1635033960
357,dondo,-19.6094,34.7431,71.44,87,0,3.29,MZ,1635033962
358,prince rupert,54.3161,-130.3201,43.84,88,91,9.13,CA,1635033965
359,iquique,-20.2208,-70.1431,60.84,74,11,6.29,CL,1635033937
360,ivanteyevka,55.9711,37.9208,41.34,95,68,8.63,RU,1635033969
361,storforshei,66.4043,14.5233,30.65,91,100,3.91,NO,1635033934
362,fare,-16.7,-151.0167,76.5,83,100,9.84,PF,1635033974
363,valerianovsk,58.76,59.5522,40.51,82,46,7.94,RU,1635033976
364,gerede,40.8008,32.1969,43.12,79,94,2.24,TR,1635033978
365,dingle,10.9995,122.6711,78.4,89,100,4.09,PH,1635033981
366,keuruu,62.2667,24.7,25.81,97,15,2.21,FI,1635033983
367,aksu,41.1231,80.2644,45.75,31,7,5.93,CN,1635033985
368,yerbogachen,61.2767,108.0108,29.86,83,61,10.8,RU,1635033988
369,nanortalik,60.1432,-45.2371,35.51,75,19,17.27,GL,1635033990
370,coihaique,-45.5752,-72.0662,38.66,96,54,7.25,CL,1635033841
371,dutse,11.7594,9.3392,76.89,65,62,2.48,NG,1635033994
372,acari,-15.4311,-74.6158,65.37,72,33,4.9,PE,1635033996
373,sur,22.5667,59.5289,79.63,68,0,9.37,OM,1635033999
374,ville-marie,47.3335,-79.433,34.92,76,90,5.21,CA,1635034001
375,chumikan,54.7183,135.315,37.78,73,60,14.88,RU,1635034003
376,ballina,-28.8667,153.5667,84.38,47,47,12.03,AU,1635034006
377,xinqing,48.2333,129.5,39.6,59,3,5.23,CN,1635034008
378,bousse,12.6606,-1.8922,82.15,56,100,6.08,BF,1635033979
379,hofn,64.2539,-15.2082,45.34,75,90,5.1,IS,1635034012
380,mendeleyevo,56.0333,37.2167,40.48,93,90,6.71,RU,1635034015
381,kavaratti,10.5669,72.642,80.55,78,83,2.06,IN,1635034017
382,beringovskiy,63.05,179.3167,13.01,73,3,8.01,RU,1635034019
383,hastings,50.8552,0.5729,57.9,60,25,16.55,GB,1635034021
384,auki,-8.7676,160.7034,86.72,64,35,4.5,SB,1635034024
385,andijon,40.7821,72.3442,42.08,80,0,0.0,UZ,1635033887
386,kayseri,38.737,35.4968,28.42,69,0,0.0,TR,1635034029
387,prince george,53.9166,-122.753,54.63,52,59,3.0,CA,1635034018
388,njombe,-9.3333,34.7667,54.48,91,4,4.59,TZ,1635034033
389,dalby,-27.1833,151.2667,86.99,21,99,5.99,AU,1635034035
390,guanica,17.9716,-66.908,82.9,76,4,5.01,PR,1635034038
391,strezhevoy,60.7333,77.5889,40.98,89,94,13.6,RU,1635034040
392,matamoros,25.5333,-103.25,87.91,22,1,2.3,MX,1635034042
393,catalao,-18.1658,-47.9464,75.72,38,22,5.57,BR,1635034044
394,maragogi,-9.0122,-35.2225,78.98,80,29,12.3,BR,1635034035
395,salto,-31.3833,-57.9667,56.53,96,55,5.64,UY,1635034049
396,lamu,-2.2717,40.902,77.22,83,15,7.7,KE,1635034051
397,dawlatabad,36.4141,64.9053,46.15,33,0,4.32,AF,1635034053
398,shimoda,34.6667,138.95,60.1,60,69,10.56,JP,1635034048
399,borovichi,58.3878,33.9155,36.46,96,100,9.82,RU,1635034058
400,zhucheng,35.9947,119.3975,53.31,60,77,3.51,CN,1635034060
401,saint-paul,-21.0096,55.2707,75.29,93,18,1.01,RE,1635034062
402,olafsvik,64.8945,-23.7142,45.57,82,100,11.12,IS,1635034028
403,klaksvik,62.2266,-6.589,49.12,84,59,14.65,FO,1635034067
404,seymchan,62.8833,152.4333,2.66,72,38,1.23,RU,1635034069
405,keetmanshoop,-26.5833,18.1333,55.69,47,0,4.43,NA,1635034071
406,komatipoort,-25.4332,31.9548,71.69,69,29,18.48,ZA,1635034076
407,yumen,40.2833,97.2,36.86,41,72,6.11,CN,1635034078
408,kaeo,-35.1,173.7833,64.33,98,97,5.59,NZ,1635034080
409,gigmoto,13.7796,124.39,80.69,84,100,4.18,PH,1635034083
410,praia da vitoria,38.7333,-27.0667,65.75,79,10,10.98,PT,1635034085
411,gualeguay,-33.1416,-59.3097,58.48,55,37,5.95,AR,1635034087
412,wronki,52.7105,16.3804,39.29,93,13,5.53,PL,1635034092
413,lucapa,-8.4192,20.7447,65.14,88,100,4.16,AO,1635034094
414,cherskiy,68.75,161.3,-2.83,100,95,3.94,RU,1635034096
415,la ronge,55.1001,-105.2842,39.79,65,8,15.37,CA,1635034099
416,ulaangom,49.9811,92.0667,31.96,55,52,2.06,MN,1635034101
417,sao lourenco do sul,-31.3653,-51.9783,58.89,94,100,7.72,BR,1635034103
418,novoplatnirovskaya,46.1065,39.4191,54.52,87,100,7.29,RU,1635034106
419,chapada dos guimaraes,-15.4606,-55.7497,77.49,60,86,9.28,BR,1635034108
420,vicuna,-30.0319,-70.7081,68.77,51,0,1.48,CL,1635034110
421,bucerias,20.75,-105.3333,85.98,79,75,8.05,MX,1635034113
422,agadir,30.4202,-9.5982,59.45,80,0,7.87,MA,1635034119
423,beloha,-25.1667,45.05,68.77,80,0,4.32,MG,1635034121
424,te anau,-45.4167,167.7167,57.74,77,100,0.89,NZ,1635034019
425,colares,38.7992,-9.4469,61.79,53,27,8.01,PT,1635034096
426,saint-pierre,-21.3393,55.4781,74.84,81,75,6.91,RE,1635034101
427,cervo,43.6702,-7.4101,54.32,75,32,5.12,ES,1635034132
428,kendari,-3.945,122.4989,82.83,75,68,1.54,ID,1635034134
429,iskateley,67.6803,53.1512,26.87,90,38,8.86,RU,1635034137
430,goure,13.9835,10.2704,86.02,17,7,7.7,NE,1635034139
431,nara,34.6851,135.8049,58.98,52,14,2.55,JP,1635034141
432,voh,-20.9667,164.7,82.27,52,4,7.72,NC,1635034144
433,labuhan,-6.8844,112.2051,81.93,73,88,7.11,ID,1635034146
434,krasnoselkup,65.7,82.4667,32.34,99,100,7.38,RU,1635034148
435,khuzhir,53.1939,107.3397,41.13,71,97,5.3,RU,1635034151
436,dubai,25.2582,55.3047,82.33,69,0,4.61,AE,1635033965
437,oyon,-10.6681,-76.7731,49.24,79,79,2.57,PE,1635034155
438,ayan,56.45,138.1667,39.06,64,24,6.58,RU,1635034158
439,aranos,-24.1333,19.1167,54.77,64,0,16.53,NA,1635034160
440,port hedland,-20.3167,118.5667,93.25,12,91,19.57,AU,1635034162
441,truth or consequences,33.1284,-107.2528,77.23,13,1,13.8,US,1635034165
442,dangtu,31.5723,118.4928,59.45,70,53,6.15,CN,1635034167
443,qasigiannguit,68.8193,-51.1922,21.45,95,100,3.56,GL,1635033979
444,bonavista,48.6499,-53.1147,51.26,100,100,4.05,CA,1635034169
445,chihuahua,28.5,-106.0,81.43,20,0,5.84,MX,1635034163
446,port hardy,50.6996,-127.4199,49.55,83,54,13.02,CA,1635034004
447,zbiroh,49.8602,13.7726,40.19,76,34,1.97,CZ,1635034178
448,bulolo,-7.2,146.65,84.61,52,47,4.18,PG,1635034180
449,ponta do sol,32.6667,-17.1,70.43,64,21,6.89,PT,1635034019
450,kuloy,61.0305,42.4925,31.46,96,100,7.49,RU,1635034184
451,baturinskaya,45.7927,39.3707,55.45,91,99,4.32,RU,1635034187
452,vanimo,-2.6741,141.3028,84.61,66,53,7.23,PG,1635034189
453,azangaro,-14.9167,-70.2167,56.77,33,87,2.51,PE,1635034191
454,saiha,22.4833,92.9667,62.6,90,37,3.38,IN,1635034194
455,sahuaripa,29.05,-109.2333,85.21,22,0,11.74,MX,1635034196
456,panjab,34.388,67.0233,28.65,44,0,3.27,AF,1635034198
457,smithers,54.7804,-127.1743,43.81,81,84,2.26,CA,1635034200
458,melbu,68.5044,14.8297,38.32,79,100,5.41,NO,1635034203
459,buala,-8.145,159.5921,85.87,62,22,5.66,SB,1635034118
460,llanelli,51.682,-4.1619,57.94,78,100,22.5,GB,1635034208
461,dera bugti,29.0307,69.151,68.32,42,0,5.23,PK,1635034210
462,melfi,40.9965,15.6514,59.49,95,100,5.93,IT,1635034213
463,mount darwin,-16.7725,31.5838,74.59,38,21,1.88,ZW,1635034215
464,olinda,-8.0089,-34.8553,79.29,79,24,10.96,BR,1635034056
465,tessalit,20.1986,1.0114,82.96,22,37,7.7,ML,1635034221
466,campo verde,-20.4167,-54.0667,88.81,42,50,18.57,BR,1635034224
467,san luis,-33.295,-66.3356,59.95,26,0,6.46,AR,1635034226
468,monrovia,6.3005,-10.7969,76.64,89,98,3.2,LR,1635034228
469,oussouye,12.485,-16.5469,77.47,80,74,3.71,SN,1635034231
470,broome,42.2506,-75.833,46.2,85,75,0.0,US,1635034233
471,areosa,41.7178,-8.8571,57.9,77,10,2.66,PT,1635034235
472,spearfish,44.4908,-103.8594,51.31,80,75,3.44,US,1635034057
473,baoqing,46.3317,132.2111,48.72,42,0,9.4,CN,1635034240
474,manati,18.4275,-66.4921,81.72,82,7,9.24,PR,1635034242
475,cabay,13.8783,121.3772,78.89,89,99,7.05,PH,1635034244
476,gladstone,-23.85,151.25,88.79,61,67,8.05,AU,1635034247
477,domoni,-12.2569,44.5319,77.38,85,69,3.74,KM,1635034249
478,muyezerskiy,63.9333,31.65,19.04,97,100,3.47,RU,1635034251
479,moron,-34.6534,-58.6198,65.95,52,35,1.01,AR,1635034256
480,dzhebariki-khaya,62.2167,135.8,13.12,94,100,3.27,RU,1635034258
481,cassilandia,-19.1133,-51.7342,82.44,49,58,7.87,BR,1635034260
482,coromandel,-18.4733,-47.2003,77.29,45,78,8.97,BR,1635034263
483,chuka,-0.3332,37.6459,64.02,70,54,3.0,KE,1635034265
484,tecpan,14.7623,-90.9947,63.36,97,84,1.3,GT,1635034267
485,cascavel,-24.9558,-53.4553,61.93,93,100,12.57,BR,1635034270
486,aden,12.7794,45.0367,82.89,69,47,8.77,YE,1635034272
487,ferme-neuve,46.7001,-75.4493,36.07,68,84,0.83,CA,1635034275
488,uyemskiy,64.4743,40.8524,24.85,93,20,2.24,RU,1635034277
489,grand gaube,-20.0064,57.6608,74.37,75,93,4.0,MU,1635034042
490,gawler,-34.6,138.7333,63.45,63,7,7.16,AU,1635034083
491,seoul,37.5683,126.9778,51.24,45,53,1.12,KR,1635034208
492,ugoofaaru,5.6667,73.0,82.08,72,96,15.86,MV,1635034288
493,tiksi,71.6872,128.8694,1.09,95,100,9.35,RU,1635033998
494,krasnomayskiy,57.6194,34.4099,35.82,96,99,6.29,RU,1635034292
495,mildura,-34.2,142.15,62.08,44,40,10.36,AU,1635034294
496,san blas,21.5167,-105.2667,87.69,82,94,4.47,MX,1635034297
497,surt,31.2089,16.5887,80.51,33,100,20.94,LY,1635034301
498,devils lake,48.1128,-98.8651,39.31,72,1,10.0,US,1635034148
499,kamaishi,39.2667,141.8833,56.12,58,3,5.14,JP,1635034306
500,pundaguitan,6.3711,126.1689,82.65,72,100,3.18,PH,1635034308
501,catamayo,-3.9833,-79.35,66.34,97,100,3.09,EC,1635034310
502,mosquera,4.7059,-74.2302,57.29,100,75,4.61,CO,1635034312
503,kyra,49.5776,111.9753,32.47,54,46,3.38,RU,1635034317
504,bilibino,68.0546,166.4372,-6.45,98,96,0.83,RU,1635034319
505,coos bay,43.3665,-124.2179,59.02,94,90,5.75,US,1635034281
506,kannur,11.8675,75.3576,75.2,90,82,3.98,IN,1635034324
507,wad madani,14.4012,33.5199,87.03,31,72,4.03,SD,1635034326
508,slavsk,55.0425,21.677,42.49,79,99,6.67,RU,1635034328
509,shar,49.5886,81.0453,40.78,56,88,16.02,KZ,1635034331
510,sept-iles,50.2001,-66.3821,46.92,100,90,6.91,CA,1635034202
511,sribne,50.6638,32.9187,39.97,70,25,7.78,UA,1635034335
512,lovozero,68.005,35.0117,23.9,81,98,10.94,RU,1635034340
513,pedasi,7.5333,-80.0333,77.07,83,37,13.89,PA,1635034342
514,beira,-19.8436,34.8389,74.01,85,0,7.52,MZ,1635034346
515,nyurba,63.2842,118.3319,32.88,83,96,11.25,RU,1635034349
516,mlandizi,-6.7,38.7333,70.23,96,18,0.63,TZ,1635034351
517,salina,38.8403,-97.6114,72.84,82,20,13.8,US,1635034155
518,lorengau,-2.0226,147.2712,84.45,73,67,10.92,PG,1635034064
519,tigil,57.8,158.6667,29.21,86,100,6.2,RU,1635034357
520,banjarmasin,-3.3244,114.591,77.14,77,95,1.59,ID,1635034360
521,ibipeba,-11.6408,-42.0111,74.07,79,100,4.88,BR,1635034362
522,xianshuigu,38.985,117.3828,44.6,87,27,2.24,CN,1635034364
523,jackson,42.4165,-122.8345,58.15,74,75,5.75,US,1635034189
524,mae chan,20.1467,99.8526,72.79,99,100,1.63,TH,1635034369
525,medzev,48.7004,20.8937,40.1,82,7,4.05,SK,1635034371
526,brae,60.3964,-1.353,53.51,88,100,21.65,GB,1635034374
527,simao,22.7886,100.9748,59.59,98,100,1.3,CN,1635034376
528,korla,41.7597,86.1469,49.35,38,100,4.5,CN,1635034378
529,nassau,40.7507,-73.5829,58.98,70,90,0.0,US,1635034382
530,carnaiba,-8.7,-37.6667,79.05,68,89,6.33,BR,1635034385
531,esmeraldas,-19.7625,-44.3139,76.06,79,30,10.16,BR,1635034387
532,ca mau,9.1769,105.15,78.03,89,93,4.72,VN,1635034389
533,xiamen,24.4798,118.0819,70.25,78,99,6.58,CN,1635034392
534,sisimiut,66.9395,-53.6735,24.12,94,100,5.68,GL,1635034394
535,shenjiamen,29.9576,122.298,65.17,68,100,13.49,CN,1635034396
536,kattivakkam,13.2167,80.3167,80.69,82,96,4.32,IN,1635034399
537,fontenay-le-comte,46.5833,-1.0,46.85,73,0,4.65,FR,1635034401
538,santa maria,-29.6842,-53.8069,60.33,98,96,6.11,BR,1635034283
539,panaba,21.2833,-88.2667,78.58,80,92,8.28,MX,1635034405
540,pisco,-13.7,-76.2167,63.01,82,0,18.41,PE,1635034116
541,laguna,38.421,-121.4238,66.25,69,90,1.01,US,1635034410
542,teguise,29.0605,-13.564,68.22,60,40,4.61,ES,1635034412
543,havre-saint-pierre,50.2334,-63.5986,45.75,89,100,8.95,CA,1635034352
544,coahuayana,18.7333,-103.6833,83.68,82,99,3.56,MX,1635034371
545,ajdabiya,30.7554,20.2263,72.82,36,66,13.6,LY,1635034419
546,havoysund,70.9963,24.6622,31.08,54,100,18.57,NO,1635034421
547,portland,45.5234,-122.6762,56.86,94,90,1.01,US,1635034237
548,trinidad,-14.8333,-64.9,94.08,37,36,8.14,BO,1635034258
549,guajara,-2.9667,-57.6667,80.06,79,97,2.46,BR,1635034427
550,bathsheba,13.2167,-59.5167,83.01,69,40,23.02,BB,1635034189
551,campanario,38.8644,-5.6174,57.34,47,37,2.06,ES,1635034434
552,belaya gora,68.5333,146.4167,-6.97,90,84,4.9,RU,1635034436
553,dicabisagan,17.0818,122.4157,78.03,88,100,2.66,PH,1635034438
554,bayir,37.2687,28.2167,48.72,61,16,3.36,TR,1635034441
555,inta,66.0317,60.1659,23.4,94,96,12.48,RU,1635034443
556,prado,-17.3411,-39.2208,75.11,87,64,5.75,BR,1635034360
557,srikakulam,18.3,83.9,73.69,77,90,4.76,IN,1635034448
558,buford,34.1207,-84.0043,64.02,76,1,0.0,US,1635034398
559,riyadh,24.6877,46.7219,75.34,24,1,10.36,SA,1635034235
560,porto walter,-8.2686,-72.7439,83.41,62,100,3.09,BR,1635034454
561,ipira,-12.1583,-39.7372,75.15,84,95,9.33,BR,1635034456
562,san andres,12.5847,-81.7006,82.42,83,40,2.3,CO,1635034441
563,laon,49.5667,3.6667,46.67,87,6,6.06,FR,1635034461
564,eureka,40.8021,-124.1637,64.13,72,100,8.99,US,1635034463
565,tynda,55.1667,124.7167,33.58,77,33,0.87,RU,1635034465
566,marsh harbour,26.5412,-77.0636,79.88,76,59,10.69,BS,1635034468
567,wanaka,-44.7,169.15,66.11,60,100,3.0,NZ,1635034395
568,ushibuka,32.1906,130.0228,63.07,58,72,4.34,JP,1635034472
569,ron,15.6667,75.7333,71.31,90,100,4.68,IN,1635034474
570,la rioja,42.25,-2.5,41.49,55,0,6.22,ES,1635034477
571,ailigandi,9.2333,-78.0167,79.77,84,69,3.56,PA,1635034479
572,lakes entrance,-37.8811,147.981,59.16,59,93,17.85,AU,1635034481
573,kabompo,-13.5927,24.2008,70.14,60,62,3.89,ZM,1635034486
574,jalu,29.0331,21.5482,70.54,37,10,10.58,LY,1635034488
575,langsa,4.4683,97.9683,74.71,95,100,2.1,ID,1635034490
576,sambava,-14.2667,50.1667,74.68,92,53,4.18,MG,1635034492
577,belmonte,-15.8631,-38.8828,74.55,91,100,2.26,BR,1635034495
